filename	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	ID_phrase	nonref	icon	metaph	deixis	conv	hand	phrase_position	item	gender	language	condition	ID_participant	ID_partner	ID_interaction
leuven5b_run2	sem_33	59058	61675	0.042	0.139	0.139	0.689	0.806	0.806	1.197	1.261	1.261	0.485	0.239	0.485	0.854	1.171	1.171	59840	59760	phrase_3	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_34	61675	62889	0.003	0.002	0.003	0.138	0.11	0.138	0.938	1.03	1.03	0.485	0.246	0.485	0.179	0.14	0.179	61680	62840	phrase_3	no	no	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_35	62889	66071	0.04	0.082	0.082	0.54	0.604	0.604	1.058	1.065	1.065	0.433	0.242	0.433	0.688	0.653	0.688	63040	62920	phrase_3	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_36	66071	67158	0.004	0.008	0.008	0.175	0.281	0.281	0.919	0.975	0.975	0.328	0.219	0.328	0.335	0.337	0.337	66720	66880	phrase_3	no	yes	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_37	67158	69688	0.022	0.033	0.033	0.409	0.484	0.484	0.93	0.999	0.999	0.291	0.355	0.355	0.5	0.779	0.779	67160	67720	phrase_3	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_38	69688	72642	0.053	0.061	0.061	0.732	0.711	0.732	1.06	1.105	1.105	0.357	0.311	0.357	0.781	0.816	0.816	70320	69880	phrase_3	no	yes	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_39	72642	73597	0	0.016	0.016	0.028	0.261	0.261	0.72	1.045	1.045	0.345	0.274	0.274	0.208	0.599	0.599	72680	73560	phrase_3	no	no	yes	no	no	left	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_4	11855	13290	0.018	0.1	0.1	0.276	0.605	0.605	0.706	1.142	1.142	0.393	0.282	0.393	0.362	0.892	0.892	11880	11880	phrase_2	no	no	no	no	yes	both	first	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_40	73597	74919	0.02	0.042	0.042	0.381	0.479	0.479	0.922	1.041	1.041	0.421	0.298	0.421	0.506	0.644	0.644	74800	73600	phrase_3	no	yes	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_41	74919	76387	0.009	0.01	0.01	0.313	0.416	0.416	0.838	0.785	0.838	0.422	0.29	0.422	0.53	0.774	0.774	75080	75280	phrase_3	no	yes	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_42	76387	77805	0.001	0.036	0.036	0.075	0.451	0.451	0.633	0.949	0.949	0.386	0.235	0.235	0.12	1.015	1.015	77720	76640	phrase_3	no	no	yes	abstract	no	left	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_43	77805	80519	0.102	0.064	0.102	0.734	0.638	0.734	0.979	1.001	1.001	0.38	0.316	0.38	0.917	0.803	0.917	77840	79440	phrase_3	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_44	80519	82066	0.003	0.053	0.053	0.136	0.744	0.744	0.817	0.785	0.785	0.115	0.49	0.49	0.144	1.171	1.171	81960	81360	phrase_3	no	yes	no	abstract	no	left	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_45	82066	83079	0.002	0.01	0.01	0.114	0.278	0.278	0.821	0.827	0.827	0.121	0.222	0.222	0.17	0.576	0.576	82080	82360	phrase_3	no	no	no	abstract	no	left	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_46	83079	83694	0.002	0.001	0.001	0.145	0.06	0.06	0.833	0.714	0.714	0.117	0.199	0.199	0.261	0.132	0.132	83280	83080	phrase_3	yes	no	no	no	no	left	last	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_47	96310	100000	0.017	0	0.017	0.306	0.009	0.306	0.964	0.055	0.964	0.211	0.204	0.211	0.438	0.017	0.438	99960	96920	phrase_4	no	yes	no	no	no	right	first	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_48	100000	102276	0.033	0.001	0.033	0.298	0.065	0.298	0.877	0.076	0.877	0.209	0.235	0.235	0.492	0.122	0.492	100000	102240	phrase_4	no	no	yes	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_49	102276	104837	0.004	0.15	0.15	0.127	0.669	0.669	0.681	0.63	0.681	0.134	0.234	0.234	0.37	1.461	1.461	103120	102560	phrase_4	no	no	yes	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_5	13290	14834	0.004	0.007	0.007	0.217	0.277	0.277	0.687	0.753	0.753	0.192	0.088	0.192	0.354	0.475	0.475	14640	13640	phrase_2	yes	no	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_50	104837	106039	0.13	0.17	0.17	0.76	0.692	0.76	1.101	1.072	1.101	0.171	0.426	0.426	0.854	1.155	1.155	105560	105600	phrase_4	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_51	106039	108743	0.085	0.091	0.091	0.858	0.822	0.858	1.042	1.061	1.061	0.342	0.546	0.546	0.746	0.695	0.746	106640	106600	phrase_4	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_52	108743	111094	0.043	0.085	0.085	0.706	0.778	0.778	0.784	0.76	0.784	0.118	0.336	0.336	1.218	1.233	1.233	110440	108760	phrase_4	yes	no	no	no	no	both	last	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_53	114702	125027	0.239	0.247	0.247	1.409	2.16	2.16	0.86	1.053	1.053	0.25	0.326	0.326	1.617	1.479	1.617	122800	115280	phrase_5	no	no	no	no	yes	both	first	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_54	125027	127000	0.179	0.229	0.229	1.032	1.16	1.16	0.836	0.842	0.842	0.401	0.172	0.401	0.989	1.146	1.146	125440	125400	phrase_5	no	yes	no	no	no	both	last	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_6	14834	16779	0.031	0.024	0.031	0.365	0.336	0.365	0.794	0.833	0.833	0.379	0.187	0.379	0.614	0.567	0.614	15480	15360	phrase_2	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_7	16779	17441	0.01	0.023	0.023	0.161	0.234	0.234	0.904	1.038	1.038	0.394	0.194	0.394	0.389	0.537	0.537	17440	17440	phrase_2	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_8	17441	18272	0.006	0.005	0.006	0.18	0.161	0.18	0.993	1.127	1.127	0.422	0.253	0.422	0.334	0.287	0.334	17720	18200	phrase_2	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven5b_run2	sem_9	18272	19732	0.066	0.088	0.088	0.874	0.939	0.939	1.255	1.371	1.371	0.519	0.331	0.519	1.038	1.157	1.157	19040	19160	phrase_2	no	yes	no	no	no	both	middle	playground	m	french	L1-L2	leuven5b	leuven5a	2
leuven6a_run1	sem_1	1000	3720	0.003	0.2	0.2	0.167	1.139	1.139	0.046	0.709	0.709	0.333	0.192	0.192	0.17	1.371	1.371	2680	2400	phrase_1	no	yes	no	abstract	no	left	no	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_10	24144	25406	0.064	0.055	0.064	0.75	1.316	1.316	0.709	0.597	0.709	0.555	0.405	0.555	1.078	1.842	1.842	24800	24440	phrase_3	no	yes	no	no	no	both	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_11	26960	27860	0.061	0.009	0.061	0.623	0.165	0.623	0.727	0.666	0.727	0.42	0.344	0.42	0.982	0.268	0.982	27440	27840	phrase_4	no	yes	no	no	no	both	no	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_12	31212	31904	0.001	0.014	0.014	0.05	0.247	0.247	0.644	1.146	1.146	0.315	0.325	0.325	0.127	0.763	0.763	31840	31880	phrase_5	no	yes	no	abstract	no	left	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_13	31906	33577	0.001	0.007	0.007	0.085	0.269	0.269	0.638	1.196	1.196	0.311	0.387	0.387	0.148	0.393	0.393	31920	32280	phrase_5	no	no	no	abstract	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_14	33577	34442	0	0.004	0.004	0.011	0.11	0.11	0.608	1.137	1.137	0.308	0.427	0.427	0.026	0.223	0.223	33880	34280	phrase_5	yes	no	no	no	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_15	34442	35471	0	0.011	0.011	0.028	0.29	0.29	0.602	1.259	1.259	0.311	0.405	0.405	0.047	0.473	0.473	35440	35040	phrase_5	no	yes	no	abstract	no	left	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_16	39483	41508	0.009	0.158	0.158	0.254	1.721	1.721	0.621	1.151	1.151	0.366	0.456	0.456	0.393	2.227	2.227	40520	39840	phrase_6	yes	no	no	no	no	left	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_17	41508	45471	0.063	0.238	0.238	0.861	1.601	1.601	0.498	0.953	0.953	0.339	0.344	0.344	0.42	1.323	1.323	41520	45240	phrase_6	no	yes	no	no	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_18	45471	46760	0.134	0.271	0.271	0.574	1.26	1.26	0.692	1.083	1.083	0.298	0.273	0.273	0.76	2.004	2.004	46720	46440	phrase_6	no	yes	no	no	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_19	46760	48542	0.055	0.838	0.838	0.965	3.008	3.008	0.879	1.711	1.711	0.308	0.57	0.57	0.857	4.182	4.182	47160	47600	phrase_6	no	yes	no	abstract	no	both	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_2	3720	5186	0	0.025	0.025	0.059	0.388	0.388	0.043	0.764	0.764	0.358	0.223	0.223	0.116	0.563	0.563	4120	4640	phrase_1	no	yes	no	abstract	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_20	49677	51058	0.012	0.215	0.215	0.348	0.936	0.936	0.239	0.829	0.829	0.342	0.357	0.357	0.475	1.449	1.449	50120	50680	phrase_7	no	yes	no	abstract	no	left	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_21	51058	52288	0	0.013	0.013	0.051	0.441	0.441	0.092	0.857	0.857	0.345	0.346	0.346	0.071	0.733	0.733	51520	51080	phrase_7	no	no	yes	no	no	left	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_22	52288	53084	0	0.173	0.173	0.031	0.83	0.83	0.089	0.742	0.742	0.341	0.294	0.294	0.052	1.945	1.945	52960	52320	phrase_7	yes	no	no	no	no	left	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_23	55216	56502	0.089	0.004	0.089	1.025	0.163	1.025	0.608	0.041	0.608	0.501	0.168	0.501	1.431	0.301	1.431	55800	55400	phrase_8	no	no	no	abstract	no	right	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_24	56502	57897	0.141	0.334	0.334	1.604	2.098	2.098	0.95	0.962	0.962	0.437	0.412	0.437	1.938	2.491	2.491	57160	57160	phrase_8	no	yes	no	no	no	both	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_25	60580	62660	0.133	0.274	0.274	1.526	1.998	1.998	0.801	0.824	0.824	0.436	0.387	0.436	1.329	2.12	2.12	61320	61440	phrase_9	no	yes	no	no	no	both	no	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_3	5186	5836	0	0.003	0.003	0.01	0.113	0.113	0.041	0.8	0.8	0.347	0.225	0.225	0.027	0.961	0.961	5400	5760	phrase_1	yes	no	no	no	no	left	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_4	7584	8813	0	0.012	0.012	0.046	0.366	0.366	0.062	1.081	1.081	0.356	0.255	0.255	0.247	0.862	0.862	8800	8520	phrase_2	no	yes	no	abstract	no	left	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_5	8813	12550	0.086	0.001	0.086	0.883	0.069	0.883	0.749	1.049	0.749	0.406	0.276	0.406	1.39	0.136	1.39	11720	9560	phrase_2	no	yes	no	abstract	no	right	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_6	12550	15652	0.032	0.063	0.032	0.37	0.758	0.37	0.784	1	0.784	0.395	0.316	0.395	0.367	0.714	0.367	12960	13000	phrase_2	no	yes	no	no	no	right	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_7	15652	17942	0.091	0.172	0.172	0.961	3.63	3.63	0.892	0.762	0.892	0.526	0.464	0.526	1.037	2.248	2.248	16280	17480	phrase_2	no	yes	no	no	no	both	middle	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_8	17942	19440	0.016	0.006	0.016	0.409	0.735	0.735	0.757	0.82	0.82	0.372	0.331	0.372	0.495	1.04	1.04	17960	18560	phrase_2	no	no	yes	no	no	both	last	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run1	sem_9	21983	24144	0.008	0.002	0.008	0.237	0.164	0.237	0.735	0.647	0.735	0.411	0.365	0.411	0.32	0.172	0.32	23160	22560	phrase_3	yes	no	no	no	no	both	first	gym	f	french	L1-L2	leuven6a	leuven6b	1
leuven6a_run2	sem_1	5012	6185	0.006	0.006	0.006	0.247	0.179	0.247	0.082	0.015	0.082	0.423	0.071	0.423	0.339	0.857	0.857	5320	6040	phrase_1	no	yes	no	no	no	both	no	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_10	24553	26816	0.027	0.025	0.027	0.444	0.475	0.444	0.709	0.332	0.709	0.528	0.265	0.528	0.364	0.527	0.364	25200	25720	phrase_2	yes	no	no	no	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_11	26816	27697	0.007	0.001	0.007	0.17	0.045	0.17	0.684	0.091	0.684	0.483	0.175	0.483	0.376	0.104	0.376	27600	26840	phrase_2	no	no	yes	no	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_12	27697	29913	0.002	0.001	0.002	0.148	0.072	0.148	0.688	0.072	0.688	0.481	0.183	0.481	0.144	0.178	0.144	27720	28240	phrase_2	no	no	yes	no	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_13	29913	32709	0.007	0.5	0.5	0.264	2.315	2.315	0.661	1.222	1.222	0.47	0.592	0.592	0.178	2.048	2.048	29920	32360	phrase_2	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_14	32709	34468	0	0.002	0.002	0.027	0.137	0.137	0.612	1.243	1.243	0.364	0.256	0.256	0.099	0.509	0.509	34200	34440	phrase_2	no	yes	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_15	34468	35494	0	0	0	0.014	0.062	0.062	0.613	1.227	1.227	0.364	0.258	0.258	0.04	0.12	0.12	35480	35480	phrase_2	yes	no	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_16	35494	37839	0.002	0.009	0.009	0.1	0.211	0.211	0.653	1.196	1.196	0.364	0.356	0.356	0.112	0.283	0.283	35600	37040	phrase_2	yes	no	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_17	37839	38895	0.192	0.003	0.192	0.818	0.107	0.818	1.095	1.143	1.095	0.647	0.391	0.647	1.859	0.214	1.859	38840	38880	phrase_2	no	no	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_18	38895	42671	0.063	0.072	0.063	1.153	0.575	1.153	1.145	1.087	1.145	0.637	0.391	0.637	0.724	0.777	0.724	38920	39080	phrase_2	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_19	42671	43617	0.002	0	0.002	0.119	0.019	0.119	0.962	0.623	0.962	0.489	0.233	0.489	0.249	0.074	0.249	42880	42680	phrase_2	no	yes	no	no	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_2	6185	7975	0.001	0.096	0.096	0.061	0.807	0.807	0.085	0.517	0.517	0.365	0.301	0.301	0.088	1.534	1.534	7720	6600	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_20	43617	46037	0.019	0	0.019	0.304	0.047	0.304	0.845	0.61	0.845	0.544	0.227	0.544	0.426	0.109	0.426	44000	43640	phrase_2	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_21	46037	48592	0.065	0.199	0.199	0.439	1.209	1.209	0.711	1.015	1.015	0.441	0.258	0.258	0.631	1.591	1.591	46200	46920	phrase_2	no	yes	no	abstract	no	left	last	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_23	60437	65234	0.048	0.541	0.541	0.519	2.072	2.072	0.718	1.006	1.006	0.424	0.794	0.794	0.218	1.631	1.631	60640	64720	phrase_3	no	yes	no	abstract	no	left	first	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_24	65234	67358	0.001	0.059	0.059	0.066	0.757	0.757	0.548	1.008	1.008	0.196	0.755	0.755	0.152	1.435	1.435	65240	65240	phrase_3	no	yes	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_25	67358	69197	0.001	0.307	0.307	0.044	1.549	1.549	0.512	1.282	1.282	0.169	0.617	0.617	0.067	1.911	1.911	67360	68480	phrase_3	no	yes	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_26	69197	71184	0	0.004	0.004	0.03	0.17	0.17	0.517	1.214	1.214	0.15	0.098	0.098	0.03	0.344	0.344	71120	70520	phrase_3	no	yes	no	abstract	no	left	last	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_27	72737	75697	0.031	0.01	0.01	0.464	0.453	0.453	0.55	1.187	1.187	0.192	0.082	0.082	0.794	0.391	0.391	75400	72760	phrase_4	yes	no	no	no	no	left	first	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_28	75697	77320	0	0.004	0.004	0.042	0.142	0.142	0.475	1.104	1.104	0.174	0.162	0.162	0.077	0.276	0.276	75720	76360	phrase_4	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_29	77320	79975	0.054	0.19	0.19	0.49	0.793	0.793	0.601	1.053	1.053	0.233	0.287	0.287	0.958	1.053	1.053	78080	77960	phrase_4	yes	no	no	no	no	both	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_3	7975	9999	0.001	0.017	0.017	0.061	0.278	0.278	0.085	0.561	0.561	0.384	0.308	0.308	0.079	0.361	0.361	9240	9040	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_30	79975	81329	0.033	0.052	0.052	0.421	0.773	0.773	0.72	1.098	1.098	0.462	0.332	0.332	0.524	1.492	1.492	80800	81320	phrase_4	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_31	81329	82474	0.022	0.129	0.129	0.26	0.718	0.718	0.704	1.549	1.549	0.383	0.51	0.51	0.419	1.173	1.173	81360	82080	phrase_4	no	yes	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_32	82474	85053	0.003	0.089	0.089	0.12	0.968	0.968	0.545	1.689	1.689	0.264	0.267	0.267	0.213	0.915	0.915	82560	82480	phrase_4	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_33	85053	86382	0.137	0.002	0.137	0.551	0.123	0.551	0.895	1.481	0.895	0.54	0.158	0.54	1.303	0.319	1.303	86160	86280	phrase_4	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_34	86382	88224	0.001	0.155	0.155	0.098	0.97	0.97	0.892	1.551	1.551	0.537	0.256	0.256	0.125	1.29	1.29	86400	87440	phrase_4	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_35	88224	89145	0.001	0.045	0.045	0.065	0.375	0.375	0.862	1.429	1.429	0.499	0.369	0.369	0.153	0.88	0.88	88240	88800	phrase_4	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_36	89145	91132	0.001	0.066	0.066	0.095	0.565	0.565	0.882	1.412	1.412	0.511	0.312	0.312	0.136	0.806	0.806	89440	89160	phrase_4	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_37	91132	92874	0.041	0.279	0.279	0.339	1.088	1.088	0.851	1.067	1.067	0.49	0.254	0.254	0.346	1.819	1.819	91160	92360	phrase_4	yes	no	no	no	no	left	last	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_38	93506	94947	0.022	0.054	0.054	0.392	0.416	0.416	0.766	0.772	0.772	0.449	0.343	0.449	0.444	0.757	0.757	94920	94760	phrase_5	no	no	yes	no	no	both	no	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_39	98118	98684	0.001	0	0.001	0.047	0.04	0.047	0.76	0.743	0.76	0.435	0.181	0.435	0.121	0.09	0.121	98120	98680	phrase_6	no	no	yes	no	no	both	no	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_4	9999	12408	0.007	0.145	0.145	0.33	1.533	1.533	0.206	0.824	0.824	0.381	0.404	0.404	0.401	1.9	1.9	11600	12400	phrase_1	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_40	101530	102641	0.003	0	0.003	0.149	0.031	0.149	0.842	0.72	0.842	0.39	0.219	0.39	0.28	0.075	0.28	102280	102120	phrase_7	no	no	no	abstract	no	right	no	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_41	103975	105962	0.008	0.02	0.02	0.226	0.499	0.499	0.736	0.731	0.736	0.446	0.38	0.446	0.252	0.982	0.982	104000	104560	phrase_8	no	no	yes	no	no	both	first	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_42	105962	107794	0.005	0.18	0.18	0.148	1.078	1.078	0.661	1.157	1.157	0.353	0.339	0.339	0.28	2.472	2.472	106000	107760	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_43	107794	108757	0	0.006	0.006	0.02	0.18	0.18	0.579	1.223	1.223	0.341	0.254	0.254	0.036	0.551	0.551	108720	108720	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_44	108757	109864	0.001	0.028	0.028	0.078	0.363	0.363	0.638	1.221	1.221	0.346	0.51	0.51	0.384	0.754	0.754	109840	109240	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_45	109864	111432	0.015	0.003	0.015	0.395	0.121	0.395	0.797	1.151	0.797	0.428	0.44	0.428	0.478	0.17	0.478	110400	109880	phrase_8	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_46	111432	112897	0	0.009	0.009	0.035	0.214	0.214	0.649	1.123	1.123	0.325	0.418	0.418	0.065	0.889	0.889	111440	112720	phrase_8	yes	no	no	no	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_47	112897	114890	0.002	0.309	0.309	0.111	2.154	2.154	0.627	1.225	1.225	0.317	0.402	0.402	0.129	2.357	2.357	113400	113640	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_48	114890	117015	0.001	0.044	0.044	0.073	0.651	0.651	0.601	1.22	1.22	0.267	0.308	0.308	0.095	1.946	1.946	115160	116520	phrase_8	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_49	117015	118566	0.001	0.219	0.219	0.046	0.898	0.898	0.593	1.23	1.23	0.297	0.646	0.646	0.093	2.503	2.503	117760	117480	phrase_8	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_5	12408	15345	0	0.084	0.084	0.047	0.953	0.953	0.069	1.072	1.072	0.347	0.446	0.446	0.053	1.377	1.377	13720	12880	phrase_1	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_50	118566	121118	0	0.099	0.099	0.057	0.874	0.874	0.597	1.471	1.471	0.293	0.559	0.559	0.069	0.622	0.622	118600	118600	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_51	121118	122721	0.003	0.143	0.143	0.139	0.872	0.872	0.663	1.335	1.335	0.304	0.348	0.348	0.137	0.917	0.917	121480	121120	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_52	122721	125012	0.001	0.004	0.004	0.106	0.167	0.167	0.687	0.868	0.868	0.27	0.271	0.271	0.121	0.196	0.196	123400	123080	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_53	125012	129469	0.339	0.002	0.339	2.182	0.138	2.182	1.189	0.804	1.189	0.685	0.259	0.685	1.417	0.248	1.417	128560	125040	phrase_8	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
leuven6a_run2	sem_54	129469	133582	0.003	0.04	0.04	0.164	0.584	0.584	0.339	0.9	0.9	0.346	0.268	0.268	1.016	0.722	0.722	129480	129600	phrase_8	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven6a	leuven6b	2
